Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"23.11.2023 14:32"
Zeitbezug:;MEZ
Messstellen-Name:;"Günzburg Wegbrücke"
Messstellen-Nr.:;2371
Gewässer:;Günz
Ostwert:;594167;Nordwert:;5367868;"ETRS89 / UTM Zone 32N"

Datum;"NO3 [mg/l]";"o-PO4-P [mg/l]";Prüfstatus
"1994-02-17 10:40:00";;0,033;Geprueft
"1994-03-02 11:45:00";;0,035;Geprueft
"1994-03-16 11:40:00";;0,033;Geprueft
"1994-03-30 10:30:00";;0,051;Geprueft
"1994-04-13 11:00:00";;0,13;Geprueft
"1994-04-27 11:00:00";;0,091;Geprueft
"1994-05-10 10:10:00";;0,02;Geprueft
"1994-05-25 11:00:00";;0,083;Geprueft
"1994-06-08 11:00:00";;0,067;Geprueft
"1994-06-22 11:00:00";;0,06;Geprueft
"1994-07-06 10:50:00";;0,076;Geprueft
"1994-07-21 11:00:00";;0,094;Geprueft
"1994-08-03 10:55:00";;0,076;Geprueft
"1994-08-17 11:30:00";;0,057;Geprueft
"1994-08-31 10:30:00";;0,086;Geprueft
"1994-09-14 11:10:00";;0,077;Geprueft
"1994-09-28 10:35:00";;0,053;Geprueft
"1994-10-12 10:50:00";;0,047;Geprueft
"1994-10-27 10:40:00";;0,043;Geprueft
"1994-11-09 11:30:00";;0,053;Geprueft
"1994-11-23 10:50:00";;0,078;Geprueft
"1994-12-07 10:35:00";;0,089;Geprueft
"1994-12-21 10:24:00";;0,062;Geprueft
"1995-01-02 11:25:00";;0,071;Geprueft
"1995-01-18 10:15:00";;0,052;Geprueft
"1995-02-01 11:20:00";;0,08;Geprueft
"1995-02-15 10:10:00";;0,039;Geprueft
"1995-03-02 10:40:00";;0,038;Geprueft
"1995-03-15 10:15:00";;0,016;Geprueft
"1995-03-29 11:00:00";;0,033;Geprueft
"1995-04-12 11:05:00";;0,022;Geprueft
"1995-04-26 12:20:00";;0,027;Geprueft
"1995-05-10 11:00:00";;0,034;Geprueft
"1995-05-15 18:00:00";;0,094;Geprueft
"1995-05-23 10:50:00";;0,047;Geprueft
"1995-06-07 10:35:00";;0,15;Geprueft
"1995-06-20 12:00:00";;0,057;Geprueft
"1995-07-05 11:00:00";;0,052;Geprueft
"1995-07-19 11:35:00";;0,059;Geprueft
"1995-08-02 11:25:00";;0,051;Geprueft
"1995-08-16 10:15:00";;0,065;Geprueft
"1995-08-30 11:15:00";;0,097;Geprueft
"1995-09-13 11:00:00";;0,068;Geprueft
"1995-09-27 10:30:00";;0,054;Geprueft
"1995-10-11 11:30:00";;0,051;Geprueft
"1995-10-25 11:30:00";;0,051;Geprueft
"1995-11-08 11:10:00";;0,059;Geprueft
"1995-11-22 10:30:00";;0,069;Geprueft
"1995-12-06 11:10:00";;0,069;Geprueft
"1995-12-19 10:40:00";;0,064;Geprueft
"1996-01-02 10:10:00";;0,06;Geprueft
"1996-01-17 11:20:00";;0,062;Geprueft
"1996-01-31 10:40:00";;0,055;Geprueft
"1996-02-13 10:30:00";;0,048;Geprueft
"1996-02-28 10:35:00";;0,035;Geprueft
"1996-03-13 11:20:00";;0,027;Geprueft
"1996-03-27 11:10:00";;0,062;Geprueft
"1996-04-10 10:45:00";;0,038;Geprueft
"1996-04-24 11:10:00";;0,04;Geprueft
"1996-05-08 10:30:00";;"< BG";Geprueft
"1996-05-22 10:50:00";;0,01;Geprueft
"1996-06-04 11:15:00";;0,041;Geprueft
"1996-06-18 11:30:00";;0,009;Geprueft
