Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"23.11.2023 14:18"
Zeitbezug:;MEZ
Messstellen-Name:;"Böfinger Halde, KW-UW"
Messstellen-Nr.:;2346
Gewässer:;Donau
Ostwert:;575971;Nordwert:;5363943;"ETRS89 / UTM Zone 32N"

Datum;"NO3 [mg/l]";"o-PO4-P [mg/l]";Prüfstatus
"1994-01-19 09:45:00";;0,051;Geprueft
"1994-02-02 09:40:00";;0,051;Geprueft
"1994-02-17 10:00:00";;0,039;Geprueft
"1994-03-02 09:45:00";;0,043;Geprueft
"1994-03-16 09:45:00";;0,041;Geprueft
"1994-03-30 09:15:00";;0,036;Geprueft
"1994-04-13 10:00:00";;0,056;Geprueft
"1994-04-27 09:30:00";;0,036;Geprueft
"1994-05-10 09:00:00";;0,024;Geprueft
"1994-05-25 10:00:00";;0,05;Geprueft
"1994-06-08 10:00:00";;0,043;Geprueft
"1994-06-22 09:35:00";;0,033;Geprueft
"1994-07-06 10:00:00";;0,082;Geprueft
"1994-07-21 09:45:00";;0,052;Geprueft
"1994-08-03 10:00:00";;0,053;Geprueft
"1994-08-17 10:15:00";;0,035;Geprueft
"1994-08-31 09:35:00";;0,046;Geprueft
"1994-09-14 09:30:00";;0,067;Geprueft
"1994-09-28 10:00:00";;0,047;Geprueft
"1994-10-12 09:40:00";;0,041;Geprueft
"1994-10-27 10:10:00";;0,043;Geprueft
"1994-11-09 09:45:00";;0,045;Geprueft
"1994-11-23 10:10:00";;0,042;Geprueft
"1994-12-07 09:45:00";;0,068;Geprueft
"1994-12-21 09:45:00";;0,063;Geprueft
"1995-01-02 09:45:00";;0,062;Geprueft
"1995-01-18 09:35:00";;0,048;Geprueft
"1995-02-01 09:45:00";;0,048;Geprueft
"1995-02-15 09:35:00";;0,038;Geprueft
"1995-03-02 09:45:00";;0,04;Geprueft
"1995-03-15 09:15:00";;0,029;Geprueft
"1995-03-29 10:00:00";;0,046;Geprueft
"1995-04-12 10:30:00";;0,028;Geprueft
"1995-04-26 09:50:00";;0,013;Geprueft
"1995-05-10 10:20:00";;0,022;Geprueft
"1995-05-23 09:50:00";;0,033;Geprueft
"1995-06-07 10:00:00";;0,061;Geprueft
"1995-06-20 10:30:00";;0,044;Geprueft
"1995-07-05 10:20:00";;0,042;Geprueft
