Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"23.11.2023 14:50"
Zeitbezug:;MEZ
Messstellen-Name:;"Offingen - oh. Mündung"
Messstellen-Nr.:;2384
Gewässer:;Mindel
Ostwert:;602681;Nordwert:;5372563;"ETRS89 / UTM Zone 32N"

Datum;"NO3 [mg/l]";"o-PO4-P [mg/l]";Prüfstatus
"1992-07-22 11:15:00";16,00;0,2;Geprueft
"1992-08-05 11:30:00";17,00;0,17;Geprueft
"1992-08-19 11:30:00";18,00;0,15;Geprueft
"1992-09-02 11:15:00";18,00;0,17;Geprueft
"1992-09-16 11:45:00";19,00;0,16;Geprueft
"1992-09-30 14:15:00";17,00;0,17;Geprueft
"1992-10-14 14:40:00";19,00;0,13;Geprueft
"1992-10-28 15:00:00";19,00;0,094;Geprueft
"1992-11-11 11:50:00";18,00;0,13;Geprueft
"1992-11-25 11:50:00";22,00;0,074;Geprueft
"1992-12-09 12:00:00";21,00;0,078;Geprueft
"1992-12-21 15:00:00";18,00;0,088;Geprueft
"1993-01-12 16:15:00";20,00;0,1;Geprueft
"1993-01-20 14:30:00";23,00;0,073;Geprueft
"1993-02-03 12:00:00";24,00;0,074;Geprueft
"1993-02-17 12:00:00";25,00;0,1;Geprueft
"1993-03-03 11:50:00";24,00;0,034;Geprueft
"1993-03-17 14:30:00";25,00;0,061;Geprueft
"1993-03-29 11:35:00";22,00;0,057;Geprueft
"1993-04-14 15:15:00";22,00;0,075;Geprueft
"1993-04-28 11:15:00";20,00;0,12;Geprueft
"1993-05-12 15:40:00";21,00;0,15;Geprueft
"1993-05-26 11:00:00";21,00;0,13;Geprueft
"1993-06-07 11:30:00";19,00;0,14;Geprueft
"1993-06-21 11:30:00";20,00;0,18;Geprueft
"1993-07-07 11:30:00";17,00;0,2;Geprueft
"1993-07-21 11:30:00";17,00;0,11;Geprueft
"1993-08-04 11:45:00";21,00;0,083;Geprueft
"1993-08-18 11:00:00";20,00;0,091;Geprueft
"1993-09-01 14:00:00";17,00;0,1;Geprueft
"1993-09-15 11:30:00";21,00;0,097;Geprueft
"1993-09-29 14:30:00";20,00;0,13;Geprueft
"1993-10-13 12:00:00";20,00;0,12;Geprueft
"1993-10-27 11:00:00";18,00;0,071;Geprueft
"1993-11-10 11:50:00";20,00;0,098;Geprueft
"1993-11-24 11:45:00";21,00;0,099;Geprueft
"1993-12-08 11:00:00";21,00;0,13;Geprueft
"1993-12-22 11:40:00";19,00;0,083;Geprueft
"1994-01-03 11:45:00";19,00;0,1;Geprueft
"1994-01-19 11:30:00";21,00;0,085;Geprueft
"1994-02-02 11:40:00";19,00;0,081;Geprueft
"1994-02-17 11:15:00";22,00;0,065;Geprueft
"1994-03-02 12:30:00";20,00;0,078;Geprueft
"1994-03-16 12:35:00";20,00;0,093;Geprueft
"1994-03-30 11:00:00";20,00;0,075;Geprueft
"1994-04-13 11:45:00";16,00;0,12;Geprueft
"1994-04-27 11:45:00";19,00;0,079;Geprueft
"1994-05-10 11:45:00";22,00;0,038;Geprueft
"1994-05-25 11:30:00";20,00;0,11;Geprueft
"1994-06-08 11:45:00";20,00;0,083;Geprueft
"1994-06-22 11:45:00";22,00;0,094;Geprueft
"1994-07-06 11:30:00";16,00;0,16;Geprueft
"1994-07-21 11:45:00";19,00;0,11;Geprueft
"1994-08-03 11:45:00";19,00;0,12;Geprueft
"1994-08-17 13:10:00";20,00;0,091;Geprueft
"1994-08-31 11:15:00";20,00;0,11;Geprueft
"1994-09-14 12:00:00";17,00;0,12;Geprueft
"1994-09-28 11:10:00";19,00;0,13;Geprueft
"1994-10-12 11:30:00";19,00;0,1;Geprueft
"1994-10-27 11:15:00";19,00;0,13;Geprueft
"1994-11-09 12:00:00";20,00;0,13;Geprueft
"1994-11-23 11:30:00";18,00;0,12;Geprueft
"1994-12-07 11:10:00";17,00;0,12;Geprueft
"1994-12-21 10:55:00";18,00;0,12;Geprueft
"1995-01-02 11:55:00";17,00;0,083;Geprueft
"1995-01-18 10:45:00";19,00;0,091;Geprueft
"1995-02-01 11:48:00";16,00;0,08;Geprueft
"1995-02-03 11:15:00";18,00;0,067;Geprueft
"1995-02-15 10:40:00";18,00;0,091;Geprueft
