Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"23.11.2023 13:37"
Zeitbezug:;MEZ
Messstellen-Name:;"alte Brücke Hohenwart"
Messstellen-Nr.:;12581
Gewässer:;Alz
Ostwert:;780341;Nordwert:;5344676;"ETRS89 / UTM Zone 32N"

Datum;"NO3 [mg/l]";"o-PO4-P [mg/l]";Prüfstatus
"2006-03-06 10:45:00";11,00;0,006;Geprueft
"2006-03-13 11:45:00";12,00;0,008;Geprueft
"2006-03-27 11:00:00";8,4;0,01;Geprueft
"2006-04-03 11:40:00";4,3;0,006;Geprueft
"2006-04-24 11:40:00";4,9;"< BG";Geprueft
"2006-05-08 11:20:00";4,9;"< BG";Geprueft
"2006-05-15 11:55:00";6,2;"< BG";Geprueft
"2006-06-06 12:15:00";5,3;0,005;Geprueft
"2006-06-20 11:55:00";11,00;0,019;Geprueft
"2006-07-03 11:15:00";8,9;0,009;Geprueft
"2006-07-17 11:50:00";11,00;0,01;Geprueft
"2006-07-31 11:45:00";11,00;0,008;Geprueft
"2006-08-21 11:30:00";8,9;"< BG";Geprueft
"2006-08-28 11:25:00";8,9;"< BG";Geprueft
"2006-09-11 11:45:00";11,00;0,006;Geprueft
"2006-09-25 12:10:00";11,00;0,016;Geprueft
"2006-10-09 11:45:00";12,00;0,011;Geprueft
"2006-10-23 12:00:00";12,00;0,01;Geprueft
"2006-11-06 11:35:00";11,00;0,013;Geprueft
"2006-11-20 11:20:00";8,4;0,028;Geprueft
"2006-12-04 11:25:00";12,00;0,02;Geprueft
"2006-12-18 11:50:00";12,00;0,012;Geprueft
"2007-01-02 11:10:00";13,00;0,014;Geprueft
"2007-01-15 11:40:00";12,00;0,017;Geprueft
"2007-01-29 11:30:00";13,00;0,016;Geprueft
"2007-02-12 11:20:00";12,00;0,01;Geprueft
"2007-02-26 11:20:00";12,00;0,011;Geprueft
"2007-03-12 11:05:00";11,00;"< BG";Geprueft
"2007-03-26 11:10:00";12,00;"< BG";Geprueft
"2007-04-10 11:40:00";9,7;0,006;Geprueft
"2007-04-23 12:00:00";11,00;"< BG";Geprueft
"2007-05-07 11:15:00";9,7;0,01;Geprueft
"2007-05-21 11:40:00";10,00;0,015;Geprueft
"2007-06-04 11:40:00";9,3;0,02;Geprueft
"2007-06-18 11:30:00";8,4;0,019;Geprueft
"2007-07-02 11:50:00";8,9;0,022;Geprueft
"2007-07-16 11:40:00";8,4;0,016;Geprueft
"2007-07-30 11:30:00";7,1;0,019;Geprueft
"2007-08-13 11:40:00";10,00;0,013;Geprueft
"2007-08-27 12:05:00";9,3;"< BG";Geprueft
"2007-09-10 12:00:00";3,5;"< BG";Geprueft
"2007-09-24 11:20:00";4,9;0,005;Geprueft
"2007-10-08 11:15:00";9,3;0,013;Geprueft
"2007-10-22 11:20:00";11,00;0,006;Geprueft
"2007-10-30 11:35:00";9,3;0,01;Geprueft
"2007-11-19 12:00:00";12,00;0,011;Geprueft
"2007-12-03 12:10:00";9,7;0,015;Geprueft
"2008-01-02 11:55:00";12,00;0,015;Geprueft
"2008-01-14 11:30:00";12,00;0,012;Geprueft
"2008-01-28 11:30:00";13,00;0,022;Geprueft
"2008-02-11 11:45:00";11,00;0,011;Geprueft
"2008-02-25 12:15:00";10,00;0,02;Geprueft
"2008-03-10 11:50:00";12,00;0,012;Geprueft
"2008-03-25 12:15:00";9,3;0,014;Geprueft
"2008-04-07 12:00:00";11,00;0,007;Geprueft
"2008-04-21 11:40:00";9,7;0,013;Geprueft
"2008-05-05 12:05:00";5,3;"< BG";Geprueft
"2008-05-19 11:45:00";7,1;0,007;Geprueft
"2008-06-02 12:55:00";8,4;0,011;Geprueft
"2008-06-16 11:30:00";9,3;0,015;Geprueft
"2008-06-30 11:40:00";8,00;0,012;Geprueft
"2008-07-14 12:00:00";11,00;0,021;Geprueft
"2008-07-28 11:30:00";9,3;0,016;Geprueft
"2008-08-11 12:10:00";8,9;0,013;Geprueft
"2008-08-26 11:10:00";9,7;0,013;Geprueft
"2008-09-08 12:15:00";9,3;0,006;Geprueft
"2008-09-22 14:00:00";12,00;0,021;Geprueft
"2008-10-06 12:05:00";12,00;0,014;Geprueft
"2008-10-20 12:35:00";8,00;0,007;Geprueft
"2008-11-03 11:50:00";5,8;0,012;Geprueft
"2008-11-17 13:05:00";6,2;0,028;Geprueft
"2008-12-01 12:30:00";12,00;0,016;Geprueft
"2008-12-15 12:40:00";12,00;0,013;Geprueft
"2009-01-07 11:35:00";13,00;0,014;Geprueft
"2009-01-12 12:50:00";11,00;0,015;Geprueft
"2009-01-26 12:00:00";12,00;0,016;Geprueft
"2009-02-09 12:25:00";11,00;0,019;Geprueft
"2009-02-23 11:55:00";12,00;0,026;Geprueft
"2009-03-10 10:24:00";13,00;0,013;Geprueft
"2009-03-23 11:50:00";12,00;0,014;Geprueft
"2009-04-06 11:56:00";4,1;0,007;Geprueft
"2009-04-20 11:30:00";4,9;"< BG";Geprueft
"2009-05-04 13:00:00";2,6;0,006;Geprueft
"2009-05-18 12:10:00";5,3;"< BG";Geprueft
